business_id,name,address,city,state,postal_code,postal_code,latitude,longitude,stars,review_count
PVqNBGihp6yNv6HTQf7CjA,Arby's,3846 Lafayette Rd,Indianapolis,FL,46254,46254,39.8255452,-86.2371468,3.5,10
YNAjAJFVqbbQsWBu10keGw,Cakes Plus,9612 W Linebaugh,Tampa,FL,33626,33626,28.0429222361,-82.5929463254,4.0,27
VKFWX_Cd7cTiV3_RPdcXPw,Bamboo Oriental Cuisine,331 Waldron Rd,La Vergne,FL,37086,37086,36.011712,-86.5934286,3.5,5
utReYPKNKwb15UytLOr-Xw,Newtown Bagel,31 Swamp Rd,Newtown,FL,18940,18940,40.2289953,-74.9410147,3.0,63
jAGzl-N2GINB_wK87bjoVA,RJS Tacos & Burritos,1024 N Shadeland Ave,Indianapolis,FL,46219,46219,39.7826835,-86.0464533,4.0,42
iDGohK_mkqnAfLeWC4P4TQ,51st Deli,1314 51st Ave N,Nashville,FL,37209,37209,36.1619072,-86.84887,4.5,164
OAkcBAwedonnwT3Wf_DqTw,Parks Place Pub,"8594 E 116th, Ste 70",Fishers,FL,46038,46038,39.9571476,-86.0180566,4.0,52
PfKuhGC46pQjnKgQnts-mA,The Night Owl,330 Welch Rd,Nashville,CA,37211,37211,36.082922,-86.7228315,4.5,15
bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,2614 W Girard Ave,Philadelphia,CA,19130,19130,39.9738754,-75.1794242,2.5,20
tiEkH6TbOQMZHRo46rmdTA,Denim byob,116 King's Hwy E,Haddonfield,FL,08033,08033,39.896842,-75.033414,4.5,149
4ZVApGFcZ-mPVGKqZWRqvg,Pizza Hut,570 W Pioneer,New Orleans,FL,70127,70127,30.0267602,-89.9933138,2.5,12
DZdE09qqCcX7Atf3Df7Yqg,The Urban Juicer,4021 Charlotte Ave,Nashville,FL,37209,37209,36.1521963,-86.8351768,3.5,27
LwVhbEy_SHse2G_P2JXMyg,Mo' Bettahs Hawaiian Style Food,3223 E Louise Dr,Meridian,FL,83642,83642,43.6028922,-116.3539042,4.0,109
K8b2MQ5Az59-nzvqUfjJEQ,The Farm and Fisherman,1120 Pine St,Philadelphia,FL,19107,19107,39.944935,-75.1606759,4.0,234
UKA2eeAZmO4ACB2J0kFISw,Panda Express,5140 Kietzke Lane Suite E,Reno,FL,89509,89509,39.4749646908,-119.7922227358,2.5,86
WrR6yPcE2Pf-zFR5W9vPxg,Coco Fresh Tea and Juice,2371-8882 170 Street NW,Edmonton,FL,T5T 3J7,T5T 3J7,53.522729,-113.627153,4.0,10
00Vn4VUTWl71_cFPziRQNQ,Crab & Claw,7801 Ogontz Ave,Philadelphia,FL,19150,19150,40.0719622,-75.157311,3.0,65
IoHOUGETebGrG3oDGSoAdg,Dunkin',300 Egg Harbor Rd,Sewell,FL,08080,08080,39.7646375,-75.0850074,2.0,14
0sEQcUD5WEdwBJBXavafHA,Pina's Pizzaria,215 E Butler Ave,Chalfont,CA,18914,18914,40.2902135,-75.1997474,4.0,26
wA9tRGtV5j8OPvo8dBgXfw,Itsy Bitsy Learning Center,1880 Prater Way,Sparks,FL,89431,89431,39.537313,-119.768372,5.0,9
c6EVSB0qWsGDdNdYcwScgA,Carpinteria 76,5085 Carpinteria Ave,Carpinteria,FL,93013,93013,34.3980988,-119.517742,2.0,12
n6dw_zxL_4cVO6EP_m0joQ,Dragon House,1228 Chestnut St,Philadelphia,FL,19107,19107,39.9503586,-75.1615836,4.0,5
Fbq_tc6W5uNmQNrInXpd5w,6 North Cafe,14438 Clayton Rd,Ballwin,FL,63011,63011,38.6204937228,-90.5252278585,4.0,91
x6kJFqKHkqtQdmZH3B0GSA,Whitt's Barbecue - Hermitage,4610 Andrew Jackson Blvd,Hermitage,FL,37076,37076,36.2138107457,-86.5973552091,4.0,9
cpjv8YS2DMNIRK6C2MWmIg,RaceTrac,2854 Gulf To Bay Blvd,Clearwater,FL,33759,33759,27.9610047,-82.7194345,3.5,8
Xsvi9wYhD7u5XrK2EKDd8w,Five Star Pizza,10926 N 56th St,Tampa,FL,33617,33617,28.0481913,-82.3942796,4.0,95
SKW1zA4nY_SPKkQPmXNHoA,Toppers Pizza,12545 N Meridian St,Carmel,FL,46032,46032,39.9708157,-86.1557213,3.5,70
QMaXUlBsA0SLiYZOzDAjVQ,Nam Kitchen Express,9316 - 137 Avenue NW,Edmonton,FL,T5E 6C1,T5E 6C1,53.6001157,-113.4858681,4.0,13
PxEiXqMAzzvp8GFlb5EoLg,Grain Exchange,7152 Germantown Ave,Philadelphia,FL,19119,19119,40.059508,-75.190838,3.5,239
3y8D2L-UXCtj_n9hRd7g1g,Yianni's Backyard,5524 Calgary Trail S,Edmonton,FL,T6H 5P9,T6H 5P9,53.4924394999,-113.4981340332,4.5,5
bGB4Xa2BPe2eDhXHVWQPHA,Phamous Phil's Bbq At The Main Street Inn,313 Main St,East Greenville,FL,18041,18041,40.3717723616,-75.482526359,3.5,5
RG4FoRw0vjzrCjMl4Apk4A,Salty Shamrock Fishing Charters and Events,6186 Apollo Beach Blvd,Apollo Beach,FL,33572,33572,27.7748077067,-82.4093934149,4.0,12
-kAaeJxXCtLNAo3DosoXXA,The Burg Diner,2950 49th St N,Saint Petersburg,FL,33710,33710,27.7988788,-82.7003544,4.0,109
84gj5tMd_gxn9_rZBLmEIw,China Garden Restaurant,906 Conestoga Rd,Bryn Mawr,FL,19010,19010,40.0253454,-75.3373564,3.0,12
qJ7OD1wm5JdRo4WxWR51Hg,Tarshishi's New York Style Deli,2528 Mount Holly Rd,Burlington,FL,08016,08016,40.0387076,-74.8287389,4.0,6
1JxSgUivApwcRYFnXw23cQ,Natura Cafe Nashville,210 4th Ave N,Nashville,FL,37219,37219,36.1642022,-86.7789669,3.0,5
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,7301 Oxford Ave,Philadelphia,FL,19111,19111,40.061417,-75.0833451,2.0,76
WZgfBnIvBZ2B7OWkyiOPUA,Raley's,3310 S McCarran Blvd,Reno,FL,89502,89502,39.4841296,-119.7464043,3.0,27
__Jhyl5p8bfnnYOGjwPtsg,Al-Sham Restaurant,201 W Boise Ave,Boise,FL,83706,83706,43.5858828,-116.1837916,4.0,19
coQA2WS-e4RfsZYIgBKkaQ,Preachers BBQ,1040 Fourth St N,St. Petersburg,FL,33701,33701,27.7828863,-82.6386889,3.5,5
w0lcP2ngFaUpBGi5yzlYDw,Yah Mon,"301 W Platt St, Unit C",Tampa,FL,33606,33606,27.9422145,-82.4629632,4.5,697
Y70T1eClNnw_PlBkr1IHqg,Panda Express,1606 W Valencia Rd,Tucson,CA,85746,85746,32.1342676,-110.9998502,1.5,44
YjcWqy2UfCmBeiPbgdFxVA,CVS Pharmacy,802 Lansdowne Ave,Drexel Hill,FL,19026,19026,39.9594985031,-75.2882701022,2.0,24
P7oAQxDu8rapFn8QY0nmyA,LesbiVeggies,112 W Merchant St,Audubon ,FL,08106,08106,39.893852132,-75.0719857,4.5,52
Gg_9lJOk0I8HDOw-Vj8P5Q,Café Zupas,129 Broadway St,Boise,FL,83702,83702,43.6105374506,-116.1941686466,3.0,75
cwSlDlrmK1qlOWH9zDuNKQ,Domino's Pizza,"27 N Maple Ave, Ste 5",Marlton,FL,08053,08053,39.8953038,-74.9212882,3.5,24
AmnnsJq4Pz1jJUFzHwtsOA,Chipotle Mexican Grill,"1560 E 86th St, Ste C",Indianapolis,FL,46240,46240,39.912878,-86.134275,3.0,65
IHlOxPBY8QAg6udrZ82hNw,Mini Movers,,Folsom,FL,19033,19033,39.890962,-75.327282,4.5,22
nTZuJSfwCoNOyA1yS3rbOQ,The Silver Bough,1295 Coast Village Rd,Santa Barbara,FL,93108,93108,34.4212447,-119.640407,4.5,7
cOXVi0GEeQC6m8SN0Q522g,Sal & Pat's Pizza,239 W Browning Rd,Bellmawr,CA,08031,08031,39.8683725,-75.0908092,2.5,19
CS_GzUYlEPa6QHTRY224wQ,LongHorn Steakhouse,690 S Trooper Rd,Norristown,FL,19403,19403,40.1274771937,-75.4040751479,3.5,104
yOHGsDV3BfFj93H-8aBkhg,The Great American Bagel Bakery,Lambert International Airport,Saint Louis,FL,63044,63044,38.76078,-90.41286,2.5,14
x1zvE33a3y4lSKnbCsaAUA,Starbucks,480 Evesham Rd,Cherry Hill,FL,08003,08003,39.863652,-74.965009,3.5,25
yCJsChGarOVOAOIuQtrK3w,Jerry's Drive Thru,11721 N Armenia Ave,Tampa,FL,33612,33612,28.0567197,-82.4793405,3.0,5
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,312 Market St,Philadelphia,FL,19106,19106,39.9499452,-75.146352,2.5,33
4wlH5MjKbBhLHfFp2PsReQ,Discovery Point Suncoast,1812 Crossings Blvd,Odessa,FL,33556,33556,28.1849988,-82.5434768,5.0,5
c6GTImF01z981_BNJIye2g,Chef JJ's Back Yard,1040 Broad Ripple Ave,Indianapolis,FL,46220,46220,39.870073,-86.139953,4.5,41
QVbv447epxdOBOHK7loQPA,Island Breeze Cafe,936 Gallatin Pike S,Madison,FL,37115,37115,36.252601,-86.718393,4.5,12
ucUWdlN_j1xqq2h8Ul6Z5w,Billy Bob's,"Fountain Park Centre, 1901 Manhattan Blvd",Harvey,FL,70058,70058,29.8874047,-90.0556895,1.5,14
lkJki8fwC_RX9819nzfkCA,Supremos,4202 US Hwy 130 N,Willingboro Township,FL,08046,08046,40.0496068,-74.8990296,3.0,7
bN7KQSVbEmRVJnQEkl3vkw,Nicks Gyros and Subs,3501 E Hillsborough Ave,Tampa,FL,33610,33610,27.9958027,-82.4213829,3.5,29
RdCkOekwvalnr6krftX46g,Fratelli,112 Easton Rd,Warrington,CA,18976,18976,40.214962,-75.143244,3.0,8
WLLmkBjtN8mr2vWTU8aaCQ,sweetgreen,"350 Mall Blvd, Ste 3035",King Of Prussia,CA,19406,19406,40.0888477047,-75.3892213351,3.5,91
kgeiJzWSiXPnf-3wx7LHIQ,Panera Bread,3421 N Eagle Rd,Meridian,FL,83646,83646,43.6361060294,-116.3547924344,3.0,81
8MWOCQFGPLcKeyDqdoriDA,Garavelli's,6600 Chippewa St,Saint Louis,CA,63109,63109,38.591035,-90.304291,4.0,9
7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,114 Levering St,Philadelphia,FL,19127,19127,40.026465,-75.2244958,3.5,110
lTVHJAvtFQbQb6cPstEXyA,China Bowl & State Street Cafe,440 E Ortega St,Santa Barbara,FL,93101,93101,34.4235663,-119.6925452,2.0,61
0xe81EigRw_b5W8tg0Ca6Q,KFC,8242 Little Rd,New Port Richey,FL,34654,34654,28.2771645,-82.673909,1.5,19
W0IFKY22NruJ9dC02yvVqg,Kally K's Steakery & Fishery,1600 Main St,Dunedin,FL,34698,34698,28.0198079969,-82.7603502986,2.5,18
42IIF87kg1Ay4AeS6r9SOQ,Pizza Hut,2105 N Mitthoeffer Rd,Indianapolis,FL,46229,46229,39.7971751,-85.9901685,2.0,19
ewhGlOAo3GYriPFnLV004g,China Star,1762 22nd St S,Saint Petersburg,FL,33712,33712,27.7524013,-82.6614647,3.0,6
MzBXuXfCZi2VJ-ZKPAfdvw,Auntie Anne's,"2500 W Moreland Rd, Ste Fc1",Willow Grove,FL,19090,19090,40.1403336543,-75.1235461638,2.5,6
hn3Rg2JrhQoDJBEhrpuwWg,Granite City Food & Brewery,1864 West McEwen Dr,Franklin,FL,37067,37067,35.933616,-86.821486,3.5,356
1nmZ8Aw360LPWRbYowp9cw,Sobeys,13504 Victoria Trail NW,Edmonton,FL,T5A 5B9,T5A 5B9,53.597823077,-113.3884384083,3.5,7
_4VrDSmqabnuqwaQlOI6-w,IHOP,5 N Hwy 67 St,Florissant,FL,63031,63031,38.79529,-90.34097,2.5,34
m1EGAIfFEN9nG2_bJqnAcQ,Sushi Minato,5085 S McCarran Blvd,Reno,FL,89502,89502,39.4770062,-119.7825078,4.0,231
uxJRSGuOpTv4g7U7gWANyw,Pizza Hut,5020 E Bay Dr,Clearwater,FL,33764,33764,27.9179833,-82.734651,3.0,9
TO_Ha3HG_qETaDN8-yOVxg,Penllyn Pizza,401 Penllyn Pike,Blue Bell,FL,19422,19422,40.1708178,-75.2453082,2.5,23
H3p3b8nbB3OtIfQyQGKDkg,Eet Gud Bakery,2113 Hamilton Ave,Trenton,FL,08619,08619,40.228034,-74.709329,4.5,78
4LuzS6VevvwSmB71KbGyVQ,Waffle House,326 S Mt Juliet Rd,Mount Juliet,FL,37122,37122,36.168351,-86.5146751,3.0,29
cz0sBSp8G2R2dqE6cccbuw,Wit or Witout Cheesesteaks,7352 Frankford Ave,Philadelphia,FL,19136,19136,40.0378039,-75.0387664,2.5,37
NToqVTAl9cCs-HFw2UxZfg,Liquor Stores,5180 W Overland Rd,Boise,FL,83705,83705,43.591655,-116.245664,5.0,5
Lro-qULT-oa4Oz36p1yTwA,Johnny G's Pizza,7315 Oxford Ave,Philadelphia,FL,19111,19111,40.0618893,-75.0832513,3.0,11
gEJ3a8-m6VB827e6GHromw,Sauce on the Side,4261 Manchester Ave,St. Louis,CA,63110,63110,38.6271043879,-90.2566847205,4.5,232
i7LerGjkoxNPrlJ1oJpbXw,Red Lobster,"2275 E Lincoln Hwy, ACROSS FROM OXFORD VALLEY MALL",Langhorne,CA,19047,19047,40.178285,-74.880187,3.0,77
5BWh2ViME8lAm1G1SDVtSg,The Red Piano,"8882 170th Street, Suite 8882",Edmonton,FL,T5T 4M2,T5T 4M2,53.5224395,-113.6218728,3.0,73
GvRA736fSqNZPe_OJRCt-w,Pranzo Jersey Italian Cafe,"1600 Division St, Ste 120",Nashville,FL,37203,37203,36.1524547,-86.7923114,4.0,6
e86IBzGCsrnhJbD_wELj7w,Herbie's Vintage 72,405 N Euclid Ave,Saint Louis,FL,63108,63108,38.6488432,-90.2610791,3.5,141
oqP1oQEycpp4J6u5YebRoQ,American Social,"601 S Harbour Island Blvd, Ste 107",Tampa,FL,33602,33602,27.9387071894,-82.4547521292,3.5,768
ld1b8y_PHH6Mn_e7T0u04g,Gachi Sushi and Noodle,"8500 Essington Ave, A West Terminal",Philadelphia,FL,19153,19153,39.8946117,-75.2292952,4.0,95
E0KwLVaQ-uKEjJl3j_VAGQ,Firehouse Subs,593 E Prater Way,Sparks,FL,89431,89431,39.5415757,-119.7366051,4.0,87
PkY_jH73TMxy3y_OfziQfw,Cosmic Donuts,3400 Ulmerton Rd,Clearwater,FL,33762,33762,27.8933306,-82.6803662,4.5,7
6ARExqRpraWPkh5wqpfJnA,Battle Born Food Truck,13201 S Virginia St,Reno,CA,89511,89511,39.413504979,-119.7532899678,4.0,20
iF_92LcvfJfrtwjHWhVb-Q,4th Street Pizza,3187 4th St N,St. Petersburg,FL,33704,33704,27.801446,-82.6378064,3.0,67
mpzA35lk0GxnQFPLPIP0Vg,Aloha Japanese Steakhouse,3338 Kietzke Ln,Reno,FL,89502,89502,39.4926328,-119.7891273,2.0,11
kdboJGRQZXuKYLIFMvsoJw,Boise Auto Repair Mobile Tech Auto Repair,"1650 W Targee St, Ste 5104",Boise,FL,83705,83705,43.5836172562,-116.2024007625,3.5,15
KcTLv46oThYuSujjb4EfEA,Asian Cafe,"550 Kimberton Rd, Ste 10",Phoenixville,CA,19460,19460,40.1305452,-75.5505053,3.5,80
dhKHcuHvwgB5qAAYencsFw,Kings Garden Noodle House,5657 Riverbend Road NW,Edmonton,FL,T6H 5K4,T6H 5K4,53.49461,-113.576889,3.0,15
neL2xrin-uMJl5ABKyPLKA,The Melting Pot,6950 S McCarran,Reno,FL,89509,89509,39.476506,-119.806804,3.5,15
Aphp-EdFass877c-sWp5eg,Woodbury Station Cafe,101 Cooper St,Woodbury,FL,08096,08096,39.8363431,-75.1500005,3.5,145
_E0WPHfJEYmwOUCAj-Jq1A,Western Village Inn and Casino,815 Nichols Blvd,Sparks,CA,89434,89434,39.5344459,-119.7344361,3.5,266
KS7n4ctHUc9IhC7OGmeQog,Chicago's Stuffed Pizza,"4013 Tampa Rd, Ste 19 & 20",Oldsmar,FL,34677,34677,28.0370281081,-82.6571657675,2.0,17
N44roXfLNkBdpINQDjEFOQ,Carisilo's Mexican Restaurant,1978 Vandalia St,Collinsville,FL,62234,62234,38.695337,-89.9666906,4.0,65
zOzEoK5JvJCA244kYR7Prg,The Bro’Kin Yolk,1641 102 Street NW,Edmonton,FL,T6N 0B1,T6N 0B1,53.4446871,-113.4901993,4.5,8
0e7U3DahOeJsT0brY4n_uQ,Pra_LEES,3745 Frenchmen St,New Orleans,FL,70122,70122,29.996745400000002,-90.0602898,4.0,22
VeLzZBtIDNDEtmLFEWA8sg,Orange Leaf,"2499 Futura Park Way, Ste 114",Plainfield,FL,46168,46168,39.7109111,-86.3589805,2.0,17
wXBAAafoiZ4Nty2ajuBtfw,Subway,"5868 E 71st St, Ste A, Ste A Binford Shoppes",Indianapolis,FL,46220,46220,39.8843597233,-86.0679047452,2.5,11
LHSTtnW3YHCeUkRDGyJOyw,Fries Rebellion,1441 S West End Blvd,Quakertown,FL,18951,18951,40.407537456200004,-75.3388251276,3.5,103
ZcGMactx2cUUcljdwJi4Bw,Bardmoor YMCA,8495 Bryan Dairy Rd,Largo,CA,33777,33777,27.8755314,-82.7562052,3.0,9
gLaxSkjWzt25hybkaKwQcA,Slim Goodies Diner,3322 Magazine St,New Orleans,FL,70115,70115,29.9230437,-90.0882019,3.5,520
pUVRCYL8rT4I5Ry5FYkRsA,Topa Topa Brewing Company,120 Santa Barbara St,Santa Barbara,FL,93101,93101,34.4157949941,-119.6885961141,4.5,105
jnge13lFtiLGXQEo5NwSYw,Sucre Table,4048 W Kennedy Blvd,Tampa,FL,33609,33609,27.9444151,-82.5116072,4.5,67
T8lxi3V2avTVXCanVkAFNg,Pizza Hut,"2715 S Front St, Ste 9",Philadelphia,FL,19148,19148,39.9130548,-75.149704,1.5,25
pFtvNuoUppn9GYx0_ZsW5w,Subway,8535 Ditch Rd,Indianapolis,CA,46260,46260,39.9102068,-86.1833818231,2.5,6
n0L296khwg_mQ0c_scSCHA,Greenfield Custom Meat,2965 W Amity Rd,Meridian,FL,83642,83642,43.560638,-116.431434,3.5,13
l3pO6YTjFUgVoXgm3gfUag,Ichiban Buffet,2230 Marlton Pike W,Cherry Hill,FL,08002,08002,39.9231457,-75.0430536,2.5,48
fw2E3GYpoJ2rq1YmzoBSmQ,Mother Nature's Cupboard,1100 North Peters,New Orleans,FL,70116,70116,29.9595965,-90.0595455,4.0,77
kUR59XFQps7CwVlo43wIlg,The Spark,1402 N Main St,Speedway,FL,46224,46224,39.7853369168,-86.2412416294,4.5,20
L5LW_wN6Z0JV_vKe2jnsBw,Wendy's,7675 N. La Cholla Blvd.,Tucson,FL,85741,85741,32.3454644454,-111.0135447675,2.0,21
D7Os2-9ApTGmNyzidqfwGA,"The Ritz-Carlton Spa, New Orleans",921 Canal St,New Orleans,FL,70112,70112,29.9550178,-90.0709905,4.0,66
YovYgTM4ck3TJzi6XmRMZw,DC Cafe,13101 S Virginia St,Reno,FL,89511,89511,39.4149235,-119.7554975,3.0,10
ErFFv3yCa9NnJ_x0hBPCtg,New Asian Village Express,927 Southgate Centre,Edmonton,CA,T6H 3G4,T6H 3G4,53.4853579741,-113.5143256187,4.0,8
k9A4tAmei12tLprkrNPkcg,El Pollo Loco,10320 N Mccarran Blvd,Reno,CA,89503,89503,39.5321041,-119.8640278,3.5,54
nqzOH_1CBGe2VrsxTziuvg,KFC,430 S 15th St,Saint Louis,FL,63103,63103,38.6249,-90.2036,1.5,5
L61LkI42xxX5O8qGJysaSQ,Gibby's Ice Cream Store,4010 Veteran Hwy,Levittown,FL,19056,19056,40.1322022139,-74.8836820038,2.5,19
c8rjE6NcfeyzLB_aU1GdMA,Sláinte Pub & Grill,3000 Market St,Philadelphia,FL,19104,19104,39.954815805,-75.1836068183,3.5,139
ONuqYwEjR0WOSeVf0km1Jg,Bar PM,7109 S Broadway,Saint Louis,FL,63111,63111,38.5509746,-90.2543305,4.5,16
ydIiHK4TE_wd7gAyifNUAQ,Chinese Restaurant,104 N 10th St,Philadelphia,FL,19107,19107,39.9538392,-75.1563293,4.5,27
Taz6NSxODzkOe3Mknsh8XQ,The Big Muddy Pub,554 E Broadway,Alton,FL,62002,62002,38.8898081,-90.1775763,4.0,5
5wnGMB8tXhNvGcbhPJeeVw,7-Eleven,4540 Rowan Rd,New Port Richey,FL,34653,34653,28.2254315565,-82.6902160048,1.5,5
Ck2WcubwhTRc8bgYQyH-SA,Mi Cabana Restaurant,4317 S 6th Ave,Tucson,FL,85714,85714,32.1726617,-110.9679231,2.0,8
zG9-Ii9mea1JhnQTv4_DxA,Papa John's Pizza,7 N. Lansdowne Ave,Lansdowne,FL,19050,19050,39.938622,-75.2719456,2.0,21
wi4F4NUvxn7UWHvQ1Iiz7w,Annex,400 Beach Dr NE,Saint Petersburg,FL,33701,33701,27.7770193148,-82.6317201189,3.5,46
-K_FDDqmOt6hJLTOPgpnlA,Fazoli's,1698 Country Club Plaza Dr,Saint Charles,FL,63303,63303,38.7687386424,-90.5228420951,2.5,32
I2Yt74AzSQFfyQqgN7PSEg,Sheraton Indianapolis Hotel at Keystone Crossing,8787 Keystone Crossing,Indianapolis,CA,46240,46240,39.9153605,-86.1084079,2.5,141
l9mfP_p3LetJNM9V0XKmkw,Gunslingers,13563 Icot Blvd,Clearwater,FL,33760,33760,27.8950021,-82.7150719,2.5,6
uNZvfcpwTNVxyPe9i1m90g,Taco Bell,1101 E. Philadelphia Avenue,Gilbertsville,FL,19525,19525,40.323843,-75.617467,2.5,16
18h9q-R5PdlSjkE1DGKHXA,The Lost Cajun - Mt Juliet,512 Pleasant Grove Rd,Mt. Juliet,FL,37122,37122,36.1780039457,-86.5168370716,4.0,47
4yKv0SEpuJDHECFinhifWQ,Quinn's Restaurant & Lounge,1005 Vista Ave,Boise,FL,83705,83705,43.595022,-116.214032,3.0,75
Cpl1-0iX6N7yauiJKhpXfA,Hong Kong Star Noodle House,2852 Street Rd,Bensalem,FL,19020,19020,40.111675,-74.955319,3.5,50
ZMJz4ekxrcZdhBcnK4B_6g,Kurry Shack,2015 E Moyamensing Ave,Philadelphia,FL,19148,19148,39.9229257,-75.1525267,3.5,29
NQWOS8PdtCmkkbWeIE8qOg,Elite Beverages,5780 Sunnyside Rd,Indianapolis,FL,46235,46235,39.8606331,-85.973197,3.0,9
5ODCsQbRdsFIWlypGF3iUw,Brandywine Brewing Company Restaurant & Brewery,"3801 Kennett Pike, Ste E155",Wilmington,FL,19807,19807,39.7768783,-75.5950446,3.0,28
pP1V9AvK716BMxoHkNVWdw,Batch Cupcakery,"555 S Virginia St, Ste 104",Reno,FL,89501,89501,39.519087999999996,-119.810309,3.5,215
j125DCJE1t353ZxXL8adsA,Tea Cottage,10588 100 Street NW,Edmonton,FL,T5H 2R6,T5H 2R6,53.549634,-113.4920997,4.0,5
-e25gkrazUCBqcSdgsmHGQ,Papa John's Pizza,"119 Franklin Road, Ste B",Brentwood,FL,37027,37027,36.0361266,-86.7877036,3.5,12
jFmS7S0kU5ZQHSm4jqymQw,Vegetate,3210 Chestnut St,Philadelphia,CA,19104,19104,39.9539284,-75.1886632,3.0,19
TqgsB91kKWjU4aKGR4GCgQ,Brother Paul's,3300 Ridge Pike,Eagleville,FL,19403,19403,40.1595512,-75.4085693,3.0,85
vDhOjSNfgA4eE1Rj88-XDA,Safehouse,4024 E Speedway Blvd,Tucson,CA,85712,85712,32.235893,-110.906672,3.5,23
TMT9U2da4ewGbk38X54KJA,Hackett's Causeway Cafe and Creamery,901 Curlew Rd,Dunedin,FL,34698,34698,28.0489350817,-82.7799664065,4.5,102
CmDTNEVReN6CgE6ctlZhag,Subway,"8420 Belfast Dr, Ste 16",Indianapolis,FL,46241,46241,39.6767013813,-86.3098830231,3.0,7
_fAhTRXw4bDaxqmzseSWJg,Donatello's,1 Schiber Court,Maryville,FL,62062,62062,38.7336379,-89.9506632,2.5,11
SkQoz2Fi-z1Jz-0Oo-jtcg,Locals Only,2449 E. 56th St.,Indianapolis,FL,46220,46220,39.8547454,-86.1207686,3.5,9
7l-j0MBJr8KR7Hzk4uaaAQ,Wingstop,4704 Veterans Memorial Blvd,Metairie,FL,70006,70006,30.0045163,-90.1884469,2.5,87
S5yNs8wzFRcJ6Qr7iobdoA,Paradise Jamaican Cuisine,1 E Trenton Ave,Morrisville,FL,19067,19067,40.216635,-74.78161,4.5,19
8eaqI61j12B5iVp0yc_stQ,"Dizzy Dugout Cards, Comics & Games",121 E Main St,Collinsville,CA,62234,62234,38.670481,-89.9853934,2.5,7
nP4LqTcK1USiw5WnbOjW7A,Marrakesh Express,4407 Chestnut St,Philadelphia,FL,19104,19104,39.9567155,-75.2100343,4.5,48
u75fYA_bwkfWK6yvdfveCA,Opas Grill,500 N 4th Ave,Tucson,CA,85705,85705,32.2280786,-110.9654562,4.5,36
byb88TuDmgiobijc0pAuog,Happy Ending Food Truck,,Plant City,FL,33567,33567,27.9216909,-82.116955,5.0,10
k3EQAQGptzHzl6oEoas61w,Ithai & Sushi Restaurant,11002 Seminole Blvd,Largo,FL,33778,33778,27.8730288,-82.7875025,4.0,63
eyygWXF-2DAdMASOP_odbQ,The Hearth,1901 Darby Rd,Havertown,FL,19083,19083,39.984371093,-75.3068932146,4.5,19
PjpfBYGzQj6fdiuf4tNLsg,Miel Brewery & Taproom,405 Sixth St,New Orleans,FL,70115,70115,29.9202527,-90.0799468,4.5,69
ERl6OCSEIFBOqfjai_jIUg,La Parrilla Suiza,2720 N Oracle Rd,Tucson,CA,85705,85705,32.25642,-110.97746,3.0,125
DEA4JFXFAfRP6p7l39Jauw,Pei Wei Asian Diner,201 Cool Springs Blvd,Franklin,FL,37067,37067,35.9351651426,-86.8261094067,1.5,15
U3ymuxVlD8yPVbJZbYqzhQ,Mokka Kaffeehaus,180 Columbia Ctr,Columbia,CA,62236,62236,38.4458936,-90.2195384,3.0,6
n6zEr09OC7WigrxfQ4rjQQ,Rickenbacker's,7637 Bayshore Blvd,Tampa,FL,33621,33621,27.8534777946,-82.4822765156,4.0,5
nMxfEiAANa_FsrCZZVHoEg,BJ's Wholesale Club,1260 E. Woodland Ave.,Springfield,FL,19064,19064,39.9090639,-75.330468,2.5,33
Y1QKeVZSvhnAZnO26SK6QQ,Nordstrom Grill,2130 Abbott Martin Rd,Nashville,FL,37215,37215,36.1065328983,-86.816454,3.5,33
jW4a3W9-UkFxpglHvo_Kqg,Meun Fan Thai Cafe,1819 Cliff Dr,Santa Barbara,CA,93109,93109,34.401169,-119.721505,4.0,195
HLNtxaFvvHFx9whiptQzOg,Kalakutah Republic Grill,4718 Century Plaza Rd,Indianapolis,CA,46254,46254,39.8343073642,-86.2393748255,3.0,17
q61niB21oQPmZlO3wsSO7Q,Arby's,12266 Seminole Blvd,Largo,CA,33778,33778,27.8842992,-82.787684,2.0,14
OP-m-Kq-1aEWrrlaszFi9w,Ramble Pizza,,Philadelphia,CA,19125,19125,39.9793657,-75.1253492,4.5,19
prEEus2L3Xo01nOvs2MaKg,Main Street Bakery NPR,"5500 Main St, Ste 115",New Port Richey,FL,34652,34652,28.2499926333,-82.7234616503,4.5,5
4fQPIhCh2bUJBZcxQlLGFQ,Number One China Buffet,456 E Carmel Dr,Carmel,FL,46032,46032,39.9627670692,-86.117717809,3.0,54
TDKBPcViJQDMrdUm6a9XZA,The Depot Craft Brewery Distillery,325 E 4th St,Reno,FL,89512,89512,39.5311073,-119.8096181,4.0,1245
f_6cI4MdPem_48WgD1Ofcw,Clara B's Kitchen Table,,Swansea,FL,62220,62220,38.4749780415,-89.9908761308,5.0,5
